ID,MSSubClass,MSZoning.C..all.,MSZoning.FV,MSZoning.RH,MSZoning.RL,MSZoning.RM,log.LotFrontage,log.LotArea,Street.Grvl,Street.Pave,Alley.Grvl,Alley.None,Alley.Pave,LotShape.IR1,LotShape.IR2,LotShape.IR3,LotShape.Reg,LandContour.Bnk,LandContour.HLS,LandContour.Low,LandContour.Lvl,Utilities.AllPub,Utilities.NoSeWa,LotConfig.Corner,LotConfig.CulDSac,LotConfig.FR2,LotConfig.FR3,LotConfig.Inside,LandSlope.Gtl,LandSlope.Mod,LandSlope.Sev,Neighborhood.Blmngtn,Neighborhood.Blueste,Neighborhood.BrDale,Neighborhood.BrkSide,Neighborhood.ClearCr,Neighborhood.CollgCr,Neighborhood.Crawfor,Neighborhood.Edwards,Neighborhood.Gilbert,Neighborhood.IDOTRR,Neighborhood.MeadowV,Neighborhood.Mitchel,Neighborhood.NAmes,Neighborhood.NoRidge,Neighborhood.NPkVill,Neighborhood.NridgHt,Neighborhood.NWAmes,Neighborhood.OldTown,Neighborhood.Sawyer,Neighborhood.SawyerW,Neighborhood.Somerst,Neighborhood.StoneBr,Neighborhood.SWISU,Neighborhood.Timber,Neighborhood.Veenker,Condition1.Artery,Condition1.Feedr,Condition1.Norm,Condition1.PosA,Condition1.PosN,Condition1.RRAe,Condition1.RRAn,Condition1.RRNe,Condition1.RRNn,Condition2.Artery,Condition2.Feedr,Condition2.Norm,Condition2.PosA,Condition2.PosN,Condition2.RRAe,Condition2.RRAn,Condition2.RRNn,BldgType.1Fam,BldgType.2fmCon,BldgType.Duplex,BldgType.Twnhs,BldgType.TwnhsE,HouseStyle.1.5Fin,HouseStyle.1.5Unf,HouseStyle.1Story,HouseStyle.2.5Fin,HouseStyle.2.5Unf,HouseStyle.2Story,HouseStyle.SFoyer,HouseStyle.SLvl,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle.Flat,RoofStyle.Gable,RoofStyle.Gambrel,RoofStyle.Hip,RoofStyle.Mansard,RoofStyle.Shed,RoofMatl.ClyTile,RoofMatl.CompShg,RoofMatl.Membran,RoofMatl.Metal,RoofMatl.Roll,RoofMatl.Tar.Grv,RoofMatl.WdShake,RoofMatl.WdShngl,Exterior1st.AsbShng,Exterior1st.AsphShn,Exterior1st.BrkComm,Exterior1st.BrkFace,Exterior1st.CBlock,Exterior1st.CemntBd,Exterior1st.HdBoard,Exterior1st.ImStucc,Exterior1st.MetalSd,Exterior1st.Plywood,Exterior1st.Stone,Exterior1st.Stucco,Exterior1st.VinylSd,Exterior1st.Wd.Sdng,Exterior1st.WdShing,Exterior2nd.AsbShng,Exterior2nd.AsphShn,Exterior2nd.Brk.Cmn,Exterior2nd.BrkFace,Exterior2nd.CBlock,Exterior2nd.CmentBd,Exterior2nd.HdBoard,Exterior2nd.ImStucc,Exterior2nd.MetalSd,Exterior2nd.Other,Exterior2nd.Plywood,Exterior2nd.Stone,Exterior2nd.Stucco,Exterior2nd.VinylSd,Exterior2nd.Wd.Sdng,Exterior2nd.Wd.Shng,MasVnrType.BrkCmn,MasVnrType.BrkFace,MasVnrType.None,MasVnrType.Stone,log.MasVnrArea,ExterQual.Ex,ExterQual.Fa,ExterQual.Gd,ExterQual.TA,ExterCond.Ex,ExterCond.Fa,ExterCond.Gd,ExterCond.Po,ExterCond.TA,Foundation.BrkTil,Foundation.CBlock,Foundation.PConc,Foundation.Slab,Foundation.Stone,Foundation.Wood,BsmtQual.Ex,BsmtQual.Fa,BsmtQual.Gd,BsmtQual.None,BsmtQual.TA,BsmtCond.Fa,BsmtCond.Gd,BsmtCond.None,BsmtCond.Po,BsmtCond.TA,BsmtExposure.Av,BsmtExposure.Gd,BsmtExposure.Mn,BsmtExposure.No,BsmtExposure.None,BsmtFinType1.ALQ,BsmtFinType1.BLQ,BsmtFinType1.GLQ,BsmtFinType1.LwQ,BsmtFinType1.None,BsmtFinType1.Rec,BsmtFinType1.Unf,log.BsmtFinSF1,BsmtFinType2.ALQ,BsmtFinType2.BLQ,BsmtFinType2.GLQ,BsmtFinType2.LwQ,BsmtFinType2.None,BsmtFinType2.Rec,BsmtFinType2.Unf,BsmtFinSF2,log.BsmtUnfSF,log.TotalBsmtSF,Heating.Floor,Heating.GasA,Heating.GasW,Heating.Grav,Heating.OthW,Heating.Wall,HeatingQC.Ex,HeatingQC.Fa,HeatingQC.Gd,HeatingQC.Po,HeatingQC.TA,CentralAir.N,CentralAir.Y,Electrical.FuseA,Electrical.FuseF,Electrical.FuseP,Electrical.Mix,Electrical.SBrkr,log.X1stFlrSF,log.X2ndFlrSF,LowQualFinSF,log.GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual.Ex,KitchenQual.Fa,KitchenQual.Gd,KitchenQual.TA,TotRmsAbvGrd,Functional.Maj1,Functional.Maj2,Functional.Min1,Functional.Min2,Functional.Mod,Functional.Sev,Functional.Typ,Fireplaces,FireplaceQu.Ex,FireplaceQu.Fa,FireplaceQu.Gd,FireplaceQu.None,FireplaceQu.Po,FireplaceQu.TA,GarageType.2Types,GarageType.Attchd,GarageType.Basment,GarageType.BuiltIn,GarageType.CarPort,GarageType.Detchd,GarageType.None,GarageYrBlt,GarageFinish.Fin,GarageFinish.RFn,GarageFinish.Unf,GarageCars,log.GarageArea,GarageQual.Ex,GarageQual.Fa,GarageQual.Gd,GarageQual.Po,GarageQual.TA,GarageCond.Ex,GarageCond.Fa,GarageCond.Gd,GarageCond.Po,GarageCond.TA,PavedDrive.N,PavedDrive.P,PavedDrive.Y,log.WoodDeckSF,log.OpenPorchSF,log.EnclosedPorch,log.X3SsnPorch,log.ScreenPorch,PoolArea,log.PoolArea,PoolQC.Ex,PoolQC.Fa,PoolQC.Gd,PoolQC.None,Fence.GdPrv,Fence.GdWo,Fence.MnPrv,Fence.MnWw,Fence.None,MiscFeature.Gar2,MiscFeature.None,MiscFeature.Othr,MiscFeature.Shed,MiscFeature.TenC,log.MiscVal,MoSold,YrSold,SaleType.COD,SaleType.Con,SaleType.ConLD,SaleType.ConLI,SaleType.ConLw,SaleType.CWD,SaleType.New,SaleType.Oth,SaleType.WD,SaleCondition.Abnorml,SaleCondition.AdjLand,SaleCondition.Alloca,SaleCondition.Family,SaleCondition.Normal,SaleCondition.Partial,log.SalePrice
2248,20,0,0,0,1,0,4.094344562,8.778171881,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1983,1983,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6.282266747,0,0,0,0,0,0,1,0,5.645446898,6.705639095,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.705639095,0,0,6.705639095,0,1,1,0,2,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1983,0,0,1,1,5.579729826,0,0,0,0,1,0,0,0,0,1,0,0,1,5.755742214,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2249,20,0,0,0,1,0,4.110873864,8.794976432,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1982,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6.459904454,0,0,0,0,0,0,1,0,5.33753808,6.74051936,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.74051936,0,0,6.74051936,0,0,1,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1982,0,0,1,1,5.579729826,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2250,20,0,0,0,1,0,4.317488114,9.425129119,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,6,1984,1984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6.473890696,0,0,0,0,0,0,1,0,5.384495063,6.762729507,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6.791221463,0,0,6.791221463,0,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1984,0,0,1,2,6.184148891,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2251,70,0,0,0,0,1,0,10.94378193,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1900,1950,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.532334292,6.532334292,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.048386409,6.532334292,0,7.515889085,0,0,2,0,4,1,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1900,0,0,1,1,5.666426688,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2252,20,0,0,0,1,0,4.454347296,9.275003885,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1971,1971,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.713732806,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.732210706,0,0,0,0,0,0,1,0,6.620073207,7.370230642,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7.370230642,0,0,7.370230642,0,0,2,0,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1971,0,0,1,2,6.265301213,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.80666249,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2253,80,0,0,0,1,0,4.043051268,9.090768237,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1997,1997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.953243334,5.953243334,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.626717749,6.447305863,0,7.233455419,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1997,1,0,0,2,5.96870756,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2254,80,0,0,0,1,0,0,9.225031921,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1994,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.496507561,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5.231108617,0,0,0,0,0,0,1,0,5.332718793,5.973809612,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.829793738,6.647688374,0,7.43543802,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1994,1,0,0,2,5.988961417,0,0,0,0,1,0,0,0,0,1,0,0,1,5.549076085,4.17438727,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2255,60,0,0,0,1,0,0,9.063926354,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1999,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6.770789424,0,0,0,0,0,0,1,0,3.970291914,6.828712072,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.854354502,6.643789733,0,7.44716836,1,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2000,1,0,0,2,6.11368218,0,0,0,0,1,0,0,0,0,1,0,0,1,5.549076085,3.891820298,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,2007,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA
2256,60,0,0,0,1,0,4.158883083,8.97157544,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,5,1996,1996,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6.02827852,0,0,0,0,0,0,1,0,5.627621114,6.539585956,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.539585956,6.760414691,0,7.348587531,0,0,2,1,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1996,1,0,0,2,6.042632834,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.80666249,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2257,60,0,0,0,1,0,4.110873864,8.922791624,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1999,2003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.844815479,6.844815479,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6.864847778,7.202661197,0,7.740664402,0,0,3,1,5,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1999,1,0,0,2,6.180016654,0,0,0,0,1,0,0,0,0,1,0,0,1,5.241747015,3.433987204,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2258,20,0,0,0,1,0,0,9.165029149,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,1992,1993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.970291914,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.063903961,7.063903961,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7.0800265,0,0,7.0800265,0,0,2,0,3,1,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1992,0,1,0,2,6.042632834,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.091042453,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2259,60,0,0,0,1,0,0,8.943244933,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,1993,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.80682936,6.80682936,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6.814542897,6.597145702,0,7.404279118,0,0,2,1,3,1,0,0,0,1,7,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1993,0,1,0,2,5.973809612,0,0,0,0,1,0,0,0,0,1,0,0,1,5.673323267,4.442651256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2260,20,0,0,0,1,0,5.081404365,9.807031717,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,6,1964,1964,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.934473933,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.311734809,0,0,0,0,0,0,1,0,6.624065228,7.172424577,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.029087564,0,0,7.029087564,1,0,1,0,3,1,0,0,0,1,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1964,0,0,1,2,6.17586727,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4.691347882,5.509388337,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA
2261,120,0,0,0,1,0,3.663561646,8.464003363,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,5,1988,1988,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5.517452896,0,0,0,0,0,0,1,0,6.823286122,7.062191632,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7.073269717,0,0,7.073269717,1,0,2,0,2,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1988,0,1,0,2,6.17586727,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4.691347882,0,0,4.912654886,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2262,120,0,0,0,1,0,3.583518938,8.540714386,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,5,1990,1990,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6.831953566,0,0,0,0,0,0,1,0,5.958424693,7.180069874,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7.18690102,0,0,7.18690102,1,0,1,0,1,1,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1990,0,1,0,2,6.184148891,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4.17438727,4.94875989,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
2263,60,0,0,0,1,0,4.59511985,9.41970949,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2005,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.990432587,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6.894670039,0,0,0,0,0,0,1,0,5.099866428,7.047517221,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7.060476366,7.228388452,0,7.840706452,1,0,3,1,4,1,1,0,0,0,10,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2005,1,0,0,3,6.593044534,0,0,0,0,1,0,0,0,0,1,0,0,1,4.795790546,3.496507561,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA
